segment_row_idx,topic_id_matrix,topic_id_assumed,p_topic,topic_id,show,year,decade,topic_final,topic_name_final,model_text,topic_name,topic_rank
26,30,30,1.0,30,Hugo Goodman,1974,1970,30,30_maestro_foto_llené_comentar,"Bueno, entonces, como les iba diciendo, yo esta noche quiero, quiero mostrarles a ustedes... Señor, por favor, un poquito más abajo pantalón, señor. Se le ve un trozo la pierna, yo no soy de fierro, soy humano. Puedo caer en tentaciones.",30_maestro_foto_llené_comentar,1
27,13,13,1.0,13,Hugo Goodman,1974,1970,13,13_almas_tele_casting_martín,"Bueno, entonces como les sigo diciendo, ay, me cansé. Esta noche yo quiero mostrarles cómo se filmaba en Hollywood. Hace 20 años atrás una película de cowboys. Filmando película de vaqueros, la confesión del cowboy mudo. Toma 58, se toma, corre. 1 2 3 4 5 6 7 8 9 11 12 18 19 20 21 22 23 24 25 26 27 28 29 30 32 37 39 40. Bueno, así se filmaba hace 20 años atrás en Hollywood. Los tiempos cambian, ahora quiero mostrarles cómo se firma actualmente la misma escena que ustedes acaban de ver, pero con los actores que hay ahora en Hollywood. Toma 58, ataquen. 1 2 3 4 5 6 7 8 9 11 12 18 1 2 3 4 5 6 7 8 9 10.",13_almas_tele_casting_martín,1
28,21,21,0.1134423356531038,21,Hugo Goodman,1974,1970,26,26_pesos_banco_lucas_crisis,"Vamos ahora a proseguir. Fíjese que les voy a decir una cosa, chiquillos. Hace más o menos 17 años que falto y me he encontrado con gente tan simpática. Allá tenemos al «cara de axila»: la barba se afeita con desodorante.",21_pam_pam pam_luna_tenis,1
29,29,29,0.089431761647313,29,Hugo Goodman,1974,1970,16,16_cielo_pi_san pedro_pérez,"Acá tenemos el... oye, ¿seguís bueno para el que te dije? ¿Ah? El otro día estaba tan borracho en una esquina, estaba cocido. Diciéndole piropos a todas las mujeres que pasaban. Pasó una monjita. El borracho, ¿cómo está? Le dice la monja: «Adiós, mi vida. Me quiero casar contigo». La monja se ofende y le dice: «Insolente, maleducado, ¿qué no está viendo que yo soy hermana de Dios?». «Chita, manso cuñazo que me voy a gastar».",29_amiga_mira mira_amigas_tenés hacer,1
29,8,8,0.0877623308683532,8,Hugo Goodman,1974,1970,16,16_cielo_pi_san pedro_pérez,"Acá tenemos el... oye, ¿seguís bueno para el que te dije? ¿Ah? El otro día estaba tan borracho en una esquina, estaba cocido. Diciéndole piropos a todas las mujeres que pasaban. Pasó una monjita. El borracho, ¿cómo está? Le dice la monja: «Adiós, mi vida. Me quiero casar contigo». La monja se ofende y le dice: «Insolente, maleducado, ¿qué no está viendo que yo soy hermana de Dios?». «Chita, manso cuñazo que me voy a gastar».",8_amante_mujer_marido_matrimonio,2
30,15,15,1.0,15,Hugo Goodman,1974,1970,15,15_fome_show_oh oh_dichato,"vamos a hacer una imitación a un tema que me valió un premio en los Estados Juntos. El premio me lo dio un general muy famoso que hay allá en Washington, General Electric",15_fome_show_oh oh_dichato,1
31,21,21,1.0,21,Hugo Goodman,1974,1970,21,21_pam_pam pam_luna_tenis,"hablando los Estados Unidos esta noche yo quiero rendir un homenaje sincero del uno al nueve, sincero. A esos Qué bruto, Guzmán. A esos osados e intrépidos astronautas que fueron a la Luna. Mucha gente no cree que los astronautas fueron a la Luna, pero si fueron, trajeron pruebas, una piedra verde detrás de la piedra decía, ""Hecho en Japón.""",21_pam_pam pam_luna_tenis,1
32,21,21,1.0,21,Hugo Goodman,1974,1970,21,21_pam_pam pam_luna_tenis,"Esta noche vamos a usar un poco la imaginación. Vamos a imaginarnos que estamos en Cabo Kennedy para ver el último lanzamiento del hombre a la Luna. Allá se ve el cohete. Allá lejos una banda tocando el himno de los Estados Unidos. Pam pam pam, ol pam pam pam, pam pam pam. Lanzar el cohete. Llega el momento más emocionante, el momento cuchi cuchi. Cuando dos astronautas van en el módulo lunar a la luna. Llegaron a la luna. Silencio lunar. De repente siento unos golpes en la puerta. ¿Quién podrá ser? Somos los únicos hombres que están aquí en la luna. Abren la puerta silenciosamente. Aparece un niñito y le dice: «Se lo cuido, joven, se lo cuido.»",21_pam_pam pam_luna_tenis,1
33,18,18,0.1019987254916048,18,Hugo Goodman,1974,1970,21,21_pam_pam pam_luna_tenis,"Hablando de los Estados Unidos, me estaba acordando que el presidente Richard Nixon estuvo hace 2 años atrás allá en la China comunista. Eh, ahora lo quieren mandar de nuevo a la China por el asunto de Water Club, digo de Watergate. Estando el sujeto de marras, o sea, Richard Nixon, una aciaga noche allá en la China comunista se puso a conversar con el intérprete chino. Porque vamos a ser sinceros: cuando nosotros viajamos a un país en que hablamos otro idioma, lo primero que aprendemos son las palabrotas, las groserías. Entonces, Nixon es humano, incluso eso, va al baño. Nixon le pregunta al intérprete, le dice: «Ay, quiero aprender cómo se dice en chino... hace años que quiero saber cómo se dice en chino 'hijo'». «Se dice 'pam'». «¿Y dos hijos de?». «Pam-pam». «¿Y muchos?». «Pam-pam-pam, pom-pom-pam-pam-pam». Bueno.",18_ciudad_temuco_emocionante_buenas noches,1
33,15,15,0.0822964717481183,15,Hugo Goodman,1974,1970,21,21_pam_pam pam_luna_tenis,"Hablando de los Estados Unidos, me estaba acordando que el presidente Richard Nixon estuvo hace 2 años atrás allá en la China comunista. Eh, ahora lo quieren mandar de nuevo a la China por el asunto de Water Club, digo de Watergate. Estando el sujeto de marras, o sea, Richard Nixon, una aciaga noche allá en la China comunista se puso a conversar con el intérprete chino. Porque vamos a ser sinceros: cuando nosotros viajamos a un país en que hablamos otro idioma, lo primero que aprendemos son las palabrotas, las groserías. Entonces, Nixon es humano, incluso eso, va al baño. Nixon le pregunta al intérprete, le dice: «Ay, quiero aprender cómo se dice en chino... hace años que quiero saber cómo se dice en chino 'hijo'». «Se dice 'pam'». «¿Y dos hijos de?». «Pam-pam». «¿Y muchos?». «Pam-pam-pam, pom-pom-pam-pam-pam». Bueno.",15_fome_show_oh oh_dichato,2
35,14,14,0.2571211629284339,14,Hugo Goodman,1974,1970,14,14_loro_carabineros_cartero_carabinero,"Yo estuve con Rafael, hicimos una gira por Europa, fuimos a Rusia. ¿Ustedes saben que en Rusia hay libertad de prensa? Sí, uno puede salir a la calle, puede comprar todos los periódicos que quiera. Yo me compré un abrigo allá. Lamentablemente a la semana me lo llevaron, me lo robaron. Tenía razón el sastre cuando me dijo: «Goodman, estos son los modelos de abrigos que se van a llevar este año.»",14_loro_carabineros_cartero_carabinero,1
38,2,2,1.0,2,Gloria Benavides,1977,1970,2,2_chileno_chile_chilenos_argentino,"Oye, Anthony, ¿te has fijado una cosa? Que estamos muy... muy como visitados por los argentinos. Pero fíjese que es increíble, ¿eh? En realidad estamos muy visitados por los argentinos. Y han sido ilustres visitas en todo. Ilustres visitas, pero yo quisiera decirle una cosita. Fíjese que los argentinitos son un poquito flojitos a veces, ¿eh? ¿Por qué iban a ser flojos los argentinos? No, si yo los quiero mucho, pero fíjese que yo le voy a decirles por qué son un poco flojitos. ¿Se ha fijado usted en la letra de los tangos? La letra por ejemplo le dice: «Pare aquí, aquí chofer y ayúdeme a bajar, por favor». ¿Por qué no baja solo? ¿O quiere que lo bajen en brazo? No, po.",2_chileno_chile_chilenos_argentino,1
42,3,3,0.0807744627335298,3,Gloria Benavides,1977,1970,11,11_jorge_cama_dormir_pa,"Porque tenía un problema que no tuvo solución: porque no alcanzaba el timbre, cambió de habitación.",3_presidente_checho_piñera_chile,1
45,21,21,1.0,21,Gloria Benavides,1977,1970,21,21_pam_pam pam_luna_tenis,"Mi galindita querida, te vaya a irte a lavar los tajos no más. Corazoncito mío.",21_pam_pam pam_luna_tenis,1
47,0,0,0.4122563568128367,0,Gloria Benavides,1977,1970,0,0_perro_perrito_mono_gallo,"«Igualito a su papito, el cabritito me salió. Guatoncito y bien guachaca, y el caracho rojo como vos».",0_perro_perrito_mono_gallo,1
49,14,14,0.0927780770475505,14,Edmundo Arrocet,1978,1970,14,14_loro_carabineros_cartero_carabinero,"Para más remates salgo hoy día en la mañana y un me para un carabinero, un muchacho de verdad que él y me dice: «¿Usted también, oiga? ¿Le parece poco con lo de anoche?».",14_loro_carabineros_cartero_carabinero,1
51,7,7,0.0912353747153275,7,Edmundo Arrocet,1978,1970,7,7_avión_auto_micro_chofer,"Veníamos en el avión nosotros tranquilamente, veníamos en un avión de aerolíneas argentinas para que le diga a nadie nosotros más amargado si le Déjeme contarle. Pero déjeme contarle, veníamos en el avión, bueno, nos cambiamos para otro aerolínea entonces, pero no hablábamos nada en Argentina, no hablábamos nada. Veníamos en aerolínea lo que el viento se llevó. Lo que el viento Entonces veníamos en la y de repente el capitán. Atención, torre de control llamando. Tenemos cancha para utilizar o no tenemos cancha para utilizar. Atención, torre de control informa que aún no hay cancha para utilizar. Bueno, ¿y qué podemos hacer? De ese en otra vueltecita. ¿Para qué le digo nada, oiga? Nosotros más contentos que perro con pulga, dando vuelta por la vega, dándole vuelta a la payasada, cuando de repente llama a nuevo el capitán y nos dice, ""Atención, torre de control, tenemos cancha para aterrizar, se nos está acabando la gasolina. ¿Qué podemos hacer? ¿Qué podemos hacer? Pero de control informa que lo único que pueden hacer es rezar un padre nuestro y usted también el desgraciado porque vamos derechito a la torre de control. Le dicho.",7_avión_auto_micro_chofer,1
55,28,28,1.0,28,Edmundo Arrocet,1978,1970,28,28_terremoto_noticias_ta_grado,"Oiga, fíjese que le quería contar yo, le quería contar desde que el otro día estábamos conversando con el Julio, oiga. Estábamos conversando con el Julio Iglesias, porque estábamos en Guatemala y nos agarró un terremoto en Guatemala. Así que nos agarra el terremoto en Guatemala y Julio no había escuchado nunca un terremoto, así que este asustado Julio le dijo: «Si no te preocupés, perico, si nosotros en Chile el día que no tenemos temblor, andamos amargados, así que tú muévete tranquilo.» De repente, oiga, el terremoto fue feroz porque se cayó, se vino todo abajo, se viene todo abajo, toda la calle se va a rezar, todo el mundo rezando porque eso es lo malo que tenemos nosotros los chilenos, que rezamos cuando tenemos problemas, cuando no tenemos problemas no rezamos nunca. Así que está el Julio rezando, yo también estaba rezando. El curita estaba fuera de la iglesia dirigiendo los rezos, porque imagínese usted rezando por el terremoto. Entonces el curita estaba fuera y decía: «El Ave María», y toda la gente, «el Padre nuestro». «Él cree en Dios Padre.» De repente, el cura hace así, mira para arriba y ve una tabla en la iglesia que se está por caer. Entonces, el cura dice: «¡La tabla!». Y la gente responde: «Una por una, una; una por dos, dos; una por tres, tres; una por cuatro...»",28_terremoto_noticias_ta_grado,1
57,20,20,1.0,20,Edmundo Arrocet,1978,1970,20,20_farmacia_viagra_viejito_cajas,"Yo le iré a contar, esto pasó en México, llega un mexicano a una tabacalera. Llega la tabacalera en mexicano, entonces dice, «Oiga, ¿me podrían pedir cigarrillos sueltos, por favor?» «Mire, señor, pues aquí cigarrillos sueltos no se venden.» Al 8 día vuelve, el mexicano no «Oiga, ¿me podrían cigarrillos sueltos, por favor?» «Pues qué le dije, hombre, que aquí cigarrillos sueltos no se venden, así que es fumese.» «Eso es lo que quiero es fumar, pero usted no me vende.» Al otro día llega el mexicano nuevo, llega el mexicano nuevo y dice, «Oiga, me ponía en cigarrillos sueltos, por favor.» «Mire, desgraciado, te dije que dice, «Caro suerte, no se vende, así que váyase de aquí. No lo quiero ver más.» Estaba la mujer al lado, entonces la mujer Usted sabe que siempre las mujeres son más buenas que nosotros los hombres, entonces la mujer le dice, «Ay, viejo.» No, si no es para que agarren papa tampoco, vos, chiquilla. Entonces, la mujer le dice, «Ay, viejo, qué malo que eres. ¿Qué te cuesta venderle cigarrillos sueltos, pobrecito?» Lloraba más que la surianita, la pobrecita de gritando, él es más fuerte que los seguidos en la mayasada. Entonces llega los otros días el mexicano y le dice, «Oiga, me ponía en el cigarrillo fuerte, por favor. Está bien, hombre, le voy a vender, le voy a vender, pero gracias a mi mujer, ¿cuántos quiere? 20.»",20_farmacia_viagra_viejito_cajas,1
59,15,15,0.1744683598410547,15,Edmundo Arrocet,1978,1970,15,15_fome_show_oh oh_dichato,"presentar a otro jurado más que acaba de llegar, al campeón mundial de motocross japonés que se encuentra esta noche entre nosotros, yo saco moto que está ahí al fondo. Un fuerte aplauso para él. Otro japonés también que para participó en la carrera, pero desgraciadamente se accidentó. Yo saco motochoco que también integra el jurado esta noche.",15_fome_show_oh oh_dichato,1
60,24,24,0.1471944824778072,24,Edmundo Arrocet,1978,1970,1,1_canción_pegado_música_luis,"norteamericano de Chicago, usted sabe que siempre los Chicago son medio aganterados así, ja. Entonces llega el norteamericano y dice, «Yo tener tanto dinero que poder construir una muralla de 150 m de largo por 40 m de altura de puro oro.» Llega el norteamericano de Nueva York y dice, «Oh, bueno, yo también tener mucho dinero, poder construir una muralla doblemente más grande que la suya con incrustaciones de diamante y de perla.» Llega el rotítolo que me ha dicho, «Si le queda bonita se le la compro, jefe.»",24_plata_bolsa_crédito_chino,1
61,14,14,0.1133361689108193,14,Carlos Helo,1979,1970,7,7_avión_auto_micro_chofer,"Y la verdad que el otro día me reía, porque resulta que iba una señora, iba una señora manejando el auto así. Entonces, iba lo mejor manejando el auto cuando, de repente, un carabinero va; la señora le pone luz roja, se paró; le pusieron luz, este, amarilla, no se movió; luz verde tampoco; y el carabinero gentilmente le dijo: «Si a la señora no le gusta ninguno de esos colores, se lo podemos cambiar por ocho».",14_loro_carabineros_cartero_carabinero,1
61,7,7,0.1119324237622905,7,Carlos Helo,1979,1970,7,7_avión_auto_micro_chofer,"Y la verdad que el otro día me reía, porque resulta que iba una señora, iba una señora manejando el auto así. Entonces, iba lo mejor manejando el auto cuando, de repente, un carabinero va; la señora le pone luz roja, se paró; le pusieron luz, este, amarilla, no se movió; luz verde tampoco; y el carabinero gentilmente le dijo: «Si a la señora no le gusta ninguno de esos colores, se lo podemos cambiar por ocho».",7_avión_auto_micro_chofer,2
63,26,26,1.0,26,Carlos Helo,1979,1970,26,26_pesos_banco_lucas_crisis,"También, por ejemplo, decía recién yo que el chileno de por sí somos graciosos. Fíjese que un ratito el otro día, hará unos tres o cuatro días, justo se encuentra un billete de a 1000 pesos, lo pesca y un señor judío le dijo: «¿Para dónde va con esos 1000 pesos? Son míos». «Córtela, pues yo sé que primero que lo ve es él». «No, son míos». «Bueno, yo ni que los coleccionara, pues está loco. Bueno, los 1000 pesos los encontré yo, son míos». «¿De dónde vas? Demuéstrame que son suyos». «La serie es AC 20 48 65». El Rotito miró y dijo: «AC 20 48 65, justamente son suyos. Los perdí. Tómelo por el ojo, señor Rafaelita se los lleva». Y el Roto medio picado dijo: «Por lo menos, eh, dame las gracias». Y el judío le dijo: «Agradece tú que lo tuviste 20 minutos y no te cobré interés».",26_pesos_banco_lucas_crisis,1
70,5,5,0.1763196734104599,5,Carlos Helo,1979,1970,5,5_mujeres_hombres_mujer_hombre,"Decía que el párroco de los artistas, el capellán, no es igual que el capellán del ejército, porque el capellán del ejército es diferente; pero sabían en un entierro el capellán del ejército dice: «En paz». ¿Ve qué es diferente? Imagínese a las mujeres en la guerra: «Saluda tú mi amor, ¿van a atacar mañana? ¿A qué hora? Ay, o vamos todos juntos. Sí, porque tengo hora en la peluquería. Sí, mi amor, lógico. Sí tengo pistola, dos: la de mi novio que me la regaló y la pistola que me regaló el ejército. Oh, la de mi novio es preciosa con concha perla y todo, es pistola polvera, o sea, que disparo, pum, y enseguida me empolvo, así. Sí. Vamos, vamos, pues linda, no queríamos andar con botas. Así no más, pues, mi amor. Sí, cada una se hace, sí, el uniforme como quiera, no hay problema. Para el desfile, ¿no? Si no es desfile de moda, linda, desfile militar. ¡Sí! Mmm. Mira, yo me mandé a hacer, por ejemplo, una falda para el desfile, una falda gordesaz, así. Y no, abajo no me pongo nada, pues, linda, llevo el caballo. Claro, soy de caballería. Mhm. Sí, mi amor. Y arriba un bolerito cortito así para tapar las bombas, ¿me entiendes tú? Sí, sí». Dicen ahora, pues sí, aló. «Thank you. Chao, linda. Hasta luego, hija. Que mates bien».",5_mujeres_hombres_mujer_hombre,1
70,29,29,0.0833401488126203,29,Carlos Helo,1979,1970,5,5_mujeres_hombres_mujer_hombre,"Decía que el párroco de los artistas, el capellán, no es igual que el capellán del ejército, porque el capellán del ejército es diferente; pero sabían en un entierro el capellán del ejército dice: «En paz». ¿Ve qué es diferente? Imagínese a las mujeres en la guerra: «Saluda tú mi amor, ¿van a atacar mañana? ¿A qué hora? Ay, o vamos todos juntos. Sí, porque tengo hora en la peluquería. Sí, mi amor, lógico. Sí tengo pistola, dos: la de mi novio que me la regaló y la pistola que me regaló el ejército. Oh, la de mi novio es preciosa con concha perla y todo, es pistola polvera, o sea, que disparo, pum, y enseguida me empolvo, así. Sí. Vamos, vamos, pues linda, no queríamos andar con botas. Así no más, pues, mi amor. Sí, cada una se hace, sí, el uniforme como quiera, no hay problema. Para el desfile, ¿no? Si no es desfile de moda, linda, desfile militar. ¡Sí! Mmm. Mira, yo me mandé a hacer, por ejemplo, una falda para el desfile, una falda gordesaz, así. Y no, abajo no me pongo nada, pues, linda, llevo el caballo. Claro, soy de caballería. Mhm. Sí, mi amor. Y arriba un bolerito cortito así para tapar las bombas, ¿me entiendes tú? Sí, sí». Dicen ahora, pues sí, aló. «Thank you. Chao, linda. Hasta luego, hija. Que mates bien».",29_amiga_mira mira_amigas_tenés hacer,2
72,7,7,0.0942800842526709,7,Carlos Helo,1979,1970,7,7_avión_auto_micro_chofer,"¿Cómo será de grande el avión que tenemos en Chile, toma nosotros, ¿ah? Tan grande, tan enorme que tiene 260 pilotos a Garnesa, 178 copilotos. Y el otro día pasamos por la cordillera y decimos: «A 187 000 864 metros...». Y con la pura puntita del ala izquierda estuvo nublado Argentina desde el sur hasta el norte. Y con las turbinas de los motores, ¿ah? ¿Para qué le digo? Hubo temporal en Bolivia. ¿Cómo será el avión? Y así todo esa niña, mire usted. Entonces, en el avión, de repente se escuchó un ruido. Las imitaciones mías son terribles. Hagamos cuenta que es una turbina. Para imitar soy más malo que una empanada de lentejas. Entonces, el piloto 240 le dijo al copiloto 187: «Copiloto 187, ¿qué más? Una turbina está funcionando mal, una de las 7800». «Oh, el avioncito. ¿Cómo lo hago?». «Tome el jeep que está en el lado izquierdo y recorra el avión». ¿Qué les parece? Y así todos se pegan la chorra, ¿eh? Se subió el copiloto en el jeep hoy y el avión, como le digo, a la altura así, y recorrió todo el ala. A los 6 días volvió a la cabina. Y el piloto a 180 dijo: «¿Qué turbina estaba mala?». «Ninguna», le dijo, «lo que pasa es que la puerta de atrás nos quedó abierta, se metió un DC6».",7_avión_auto_micro_chofer,1
75,23,23,0.0854096597702943,23,Jorge Romero,1979,1970,10,10_salta salta_salta_bailar_baile,"Y voy a aprovechar de rendirle personalmente mi menaje al maestro Lázaro Sabedra. La llamé chiquitita porque como él es bajito. Entonces: «¡Que se pare! ¡Que se pare!». Está parado, maestro Sabedra. Ustedes no se equivoquen, lo que pasa Horacio no es que sea bajito, es que los zapatos le quedan hondos. Además yo siempre he estado seguro que Horacio no es bajo, es un gigante que anda de, de vacaciones.",23_tac_tac tac_hijos_papá,1
75,31,31,0.084721220545521,31,Jorge Romero,1979,1970,10,10_salta salta_salta_bailar_baile,"Y voy a aprovechar de rendirle personalmente mi menaje al maestro Lázaro Sabedra. La llamé chiquitita porque como él es bajito. Entonces: «¡Que se pare! ¡Que se pare!». Está parado, maestro Sabedra. Ustedes no se equivoquen, lo que pasa Horacio no es que sea bajito, es que los zapatos le quedan hondos. Además yo siempre he estado seguro que Horacio no es bajo, es un gigante que anda de, de vacaciones.",31_niño_cabro chico_cabro_chico,2
76,21,21,0.2135861112361856,21,Jorge Romero,1979,1970,1,1_canción_pegado_música_luis,"Entonces, maestro, con mucho agrado para todos ustedes vamos en la mascota del festival. El... la muñequita, tú sabes. Mascotita, vamos. Qué linda en la rama la fruta se ve; si lanza una piedra tendrá que caer. No es mío este huerto, no es mío, lo sé, más yo de esa fruta quisiera comer. Papá está lejos, mamá no me ve y ahí hay otros niños no lo antes habré. Ahora, ahora les digo con el corazón que sea me despido con mucha, eh, emoción.",21_pam_pam pam_luna_tenis,1
